R15	 0.203753 0.039792 0.005417 0.003125 0.468979 0.001250 0.000104 0.000000 0.054910 0.000104 0.000000 0.000208 0.046302 0.000729 0.000104 0.000521 0.051781 0.021981 0.023021 0.020521 0.026459 0.003333 0.001042 0.006563 0.006979 0.000000 0.000000 0.000104 0.012917 0.000104 0.000000 0.000000
R16	 0.000521 0.000000 0.000000 0.000000 0.000000 0.000104 0.000000 0.000208 0.000000 0.000104 0.000208 0.011252 0.000001 0.000209 0.000313 0.004584 0.320357 0.537760 0.026147 0.033648 0.053647 0.000208 0.000521 0.010105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000104 0.000104
R17	 0.066980 0.049692 0.030111 0.114804 0.047616 0.039507 0.012517 0.003029 0.055211 0.122607 0.027502 0.022607 0.069793 0.028542 0.001354 0.003958 0.064689 0.161458 0.005417 0.011979 0.017292 0.002917 0.000417 0.002813 0.013125 0.000000 0.000000 0.000000 0.019896 0.003125 0.000833 0.000313
R18	 0.057425 0.100108 0.079063 0.009897 0.089646 0.019897 0.001875 0.004689 0.070626 0.000521 0.000417 0.013751 0.080417 0.026146 0.001458 0.004063 0.305834 0.016354 0.027708 0.030000 0.046667 0.002083 0.002083 0.003958 0.001042 0.000000 0.000000 0.000000 0.003854 0.000208 0.000104 0.000208
R19	 0.027098 0.080635 0.143753 0.105525 0.273651 0.153338 0.063757 0.028135 0.020210 0.002917 0.001042 0.016147 0.019272 0.003542 0.000833 0.001667 0.026981 0.004181 0.005429 0.013130 0.000938 0.000732 0.000730 0.004273 0.000521 0.000208 0.000000 0.000000 0.001042 0.000313 0.000104 0.000000
R20	 0.007605 0.000000 0.000000 0.000000 0.974787 0.014792 0.001146 0.001771 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
R21	 0.185212 0.250993 0.007834 0.015628 0.107922 0.344386 0.028230 0.004688 0.003334 0.022813 0.002500 0.024585 0.000104 0.000104 0.000208 0.000417 0.000000 0.000000 0.000104 0.000417 0.000000 0.000000 0.000000 0.000208 0.000000 0.000000 0.000000 0.000000 0.000313 0.000000 0.000104 0.000000
R22	 0.094271 0.044377 0.010627 0.001980 0.045315 0.002826 0.000339 0.001047 0.019482 0.000004 0.000007 0.000001 0.098962 0.000003 0.000001 0.000000 0.295958 0.204795 0.061667 0.001459 0.063962 0.023229 0.003125 0.000000 0.005313 0.001458 0.000625 0.000000 0.017396 0.001458 0.000417 0.000000
R23	 0.029692 0.019275 0.002087 0.000000 0.628260 0.087814 0.037917 0.000729 0.036672 0.075834 0.034896 0.000000 0.008130 0.006043 0.004375 0.000625 0.012921 0.008658 0.003240 0.000844 0.000626 0.000001 0.000000 0.000000 0.000209 0.000000 0.000000 0.000000 0.001251 0.000001 0.000001 0.000003
R24	 0.025734 0.017919 0.000417 0.000834 0.245858 0.152418 0.018023 0.012709 0.081674 0.133756 0.032918 0.045419 0.087190 0.055106 0.011669 0.003752 0.023126 0.023245 0.006356 0.002606 0.008229 0.004688 0.001042 0.003750 0.000000 0.000000 0.000000 0.000312 0.000313 0.000417 0.000208 0.000417
R25	 0.010002 0.097223 0.013769 0.021466 0.090528 0.262515 0.072506 0.044378 0.141774 0.190626 0.013021 0.033961 0.001042 0.004271 0.000521 0.000625 0.000209 0.000000 0.000000 0.000209 0.000313 0.000000 0.000000 0.000833 0.000000 0.000000 0.000000 0.000104 0.000000 0.000000 0.000000 0.000208
R26	 0.002504 0.043148 0.043871 0.017920 0.365105 0.105209 0.011563 0.003125 0.371146 0.004271 0.000104 0.000104 0.028438 0.001042 0.000104 0.000000 0.001563 0.000000 0.000000 0.000000 0.000017 0.000011 0.000000 0.000000 0.000853 0.000001 0.000000 0.000000 0.000005 0.000001 0.000000 0.000000
R27	 0.000215 0.000020 0.000017 0.000419 0.000218 0.000626 0.000313 0.000521 0.063548 0.003021 0.000833 0.013125 0.354592 0.025108 0.001461 0.005110 0.023127 0.106159 0.297814 0.103647 0.000105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000104
R28	 0.212925 0.077937 0.001167 0.000009 0.090525 0.000004 0.000002 0.000002 0.071774 0.000001 0.000000 0.000002 0.155112 0.000314 0.000000 0.000000 0.233962 0.002396 0.000000 0.000000 0.043335 0.000002 0.000001 0.000000 0.014063 0.000000 0.000000 0.000000 0.073543 0.020106 0.002920 0.000002
R29	 0.034075 0.004486 0.001043 0.001458 0.024839 0.003552 0.000938 0.002396 0.006148 0.000521 0.000104 0.000729 0.016461 0.001668 0.000104 0.000000 0.232505 0.301044 0.004688 0.000833 0.148651 0.132710 0.003750 0.002604 0.039897 0.000418 0.000208 0.000104 0.033543 0.000522 0.000104 0.000000
R30	 0.025003 0.183964 0.259133 0.026775 0.094897 0.001563 0.000833 0.005417 0.004792 0.000000 0.000208 0.012188 0.002084 0.000104 0.000000 0.000833 0.000000 0.000000 0.000000 0.000208 0.000417 0.000000 0.000000 0.000104 0.020530 0.001042 0.000208 0.001250 0.190005 0.163439 0.000105 0.005001
R31	 0.037190 0.156814 0.237129 0.072300 0.021460 0.115834 0.132292 0.045730 0.006771 0.030833 0.027708 0.022918 0.000729 0.003438 0.000417 0.001459 0.000000 0.000000 0.000208 0.001771 0.000104 0.000208 0.000208 0.005313 0.000729 0.000208 0.000000 0.000104 0.004271 0.036875 0.034792 0.002292
R32	 0.002397 0.001146 0.002292 0.004063 0.005417 0.002188 0.000000 0.000000 0.005521 0.000833 0.000000 0.000000 0.009584 0.012709 0.011980 0.092396 0.337418 0.210650 0.065231 0.160234 0.005524 0.001250 0.006147 0.011875 0.002188 0.000313 0.003438 0.006979 0.001355 0.000208 0.001250 0.035521
R33	 0.004485 0.031365 0.109182 0.335960 0.020421 0.078236 0.117087 0.156775 0.008129 0.024795 0.020418 0.031252 0.010313 0.010417 0.001979 0.002709 0.001771 0.008542 0.001563 0.001667 0.000105 0.000209 0.000209 0.001459 0.000001 0.000001 0.000000 0.000209 0.000420 0.001877 0.000732 0.017817
R34	 0.010736 0.015326 0.045530 0.041777 0.029070 0.064490 0.110219 0.113555 0.036459 0.027813 0.019063 0.004688 0.031875 0.004063 0.001250 0.000104 0.052398 0.034690 0.075834 0.213854 0.005116 0.000001 0.000000 0.000000 0.004794 0.000000 0.000000 0.000000 0.005210 0.000938 0.014896 0.036354
R35	 0.160024 0.758914 0.033129 0.034064 0.001360 0.000313 0.000312 0.001042 0.000105 0.000000 0.000000 0.000104 0.000001 0.000000 0.000104 0.000208 0.000001 0.000001 0.000001 0.000104 0.000104 0.000000 0.000000 0.000000 0.000521 0.000104 0.000104 0.000000 0.001459 0.005002 0.002190 0.000835
R36	 0.051772 0.100006 0.068127 0.052085 0.091690 0.080342 0.038754 0.032397 0.057615 0.019792 0.004583 0.023857 0.065957 0.023438 0.004688 0.008334 0.049271 0.118646 0.039479 0.017188 0.006979 0.003750 0.001979 0.004688 0.003854 0.002188 0.000729 0.001146 0.008542 0.011250 0.005313 0.001667
R37	 0.007818 0.113153 0.497405 0.060523 0.006668 0.024277 0.017399 0.005313 0.000104 0.000208 0.000208 0.005834 0.000313 0.000417 0.000208 0.002083 0.001565 0.005849 0.030327 0.195835 0.002606 0.007089 0.005209 0.004480 0.001771 0.000313 0.000000 0.000000 0.001355 0.001563 0.000000 0.000208
R38	 0.020850 0.002917 0.000104 0.001042 0.114492 0.240318 0.085002 0.006043 0.133664 0.265122 0.038451 0.019380 0.045317 0.008543 0.001042 0.002292 0.000626 0.000313 0.000313 0.000521 0.000835 0.000104 0.001979 0.004792 0.001876 0.001146 0.000833 0.000938 0.000314 0.000417 0.000208 0.000313
R39	 0.307813 0.155631 0.083546 0.152814 0.189069 0.018700 0.015016 0.034897 0.017301 0.000418 0.000001 0.015210 0.002604 0.000208 0.000313 0.000833 0.001042 0.000104 0.000000 0.001250 0.000313 0.000104 0.000104 0.001042 0.000312 0.000208 0.000313 0.000000 0.000729 0.000000 0.000208 0.000000
R40	 0.015835 0.016982 0.007605 0.001354 0.020626 0.057719 0.022409 0.003753 0.083438 0.320629 0.011257 0.002507 0.008751 0.021773 0.001773 0.001043 0.004492 0.036361 0.086255 0.000941 0.002923 0.024070 0.158127 0.045938 0.005208 0.010833 0.003854 0.000000 0.015000 0.008333 0.000313 0.000000
R41	 0.037936 0.035947 0.001565 0.006773 0.282837 0.040948 0.001045 0.004586 0.183657 0.021463 0.000939 0.013546 0.133129 0.200001 0.003230 0.011147 0.004168 0.009896 0.001250 0.000729 0.000521 0.000521 0.000313 0.002708 0.000000 0.000000 0.000104 0.000208 0.000104 0.000625 0.000104 0.000104
R42	 0.026880 0.099079 0.301778 0.244906 0.045521 0.028125 0.033338 0.060525 0.045313 0.005208 0.000417 0.001146 0.015521 0.005833 0.000521 0.000625 0.004064 0.015524 0.006043 0.002188 0.003338 0.019083 0.001771 0.000313 0.006365 0.003233 0.000104 0.000105 0.016985 0.005523 0.000417 0.000313
R43	 0.003543 0.067608 0.049482 0.001876 0.002501 0.062816 0.087404 0.017507 0.000208 0.013126 0.181464 0.165738 0.000000 0.000209 0.000001 0.000105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000105 0.000634 0.017934 0.005522 0.001147 0.031781 0.128872 0.160523
R44	 0.020105 0.003959 0.000938 0.003751 0.017397 0.007397 0.005626 0.003854 0.016771 0.004583 0.000417 0.006979 0.059168 0.105313 0.001979 0.007500 0.048753 0.444618 0.118700 0.106773 0.002500 0.000417 0.000208 0.000939 0.001458 0.000104 0.000104 0.000000 0.004271 0.002083 0.001875 0.001563
R45	 0.152038 0.005944 0.002189 0.003337 0.039593 0.000938 0.000938 0.002918 0.002917 0.000417 0.000417 0.006772 0.012292 0.000729 0.001042 0.000833 0.072396 0.000521 0.000729 0.001667 0.457403 0.002294 0.007917 0.004375 0.151149 0.000001 0.000000 0.000000 0.066878 0.001459 0.000001 0.000000
R46	 0.182188 0.034792 0.002813 0.004375 0.215751 0.005418 0.002396 0.012813 0.110240 0.001674 0.000417 0.007711 0.069702 0.008962 0.000208 0.002396 0.072407 0.147297 0.006146 0.011459 0.017917 0.000208 0.000000 0.001042 0.018855 0.000000 0.000000 0.000000 0.057397 0.005521 0.000000 0.000000
R47	 0.222396 0.005938 0.000208 0.000000 0.099792 0.000000 0.000000 0.000000 0.009688 0.000000 0.000000 0.000000 0.027917 0.000000 0.000000 0.000000 0.234808 0.323598 0.007318 0.004897 0.034169 0.010625 0.004167 0.002292 0.005209 0.000104 0.000000 0.000000 0.006250 0.000729 0.000000 0.000000
R48	 0.002085 0.003543 0.003750 0.006875 0.006565 0.014181 0.049196 0.315325 0.004276 0.009077 0.005837 0.005940 0.002712 0.010944 0.003647 0.001980 0.166772 0.122606 0.135313 0.112396 0.016250 0.000104 0.000000 0.000521 0.000104 0.000000 0.000000 0.000000 0.000104 0.000000 0.000000 0.000000
R49	 0.042296 0.014901 0.010107 0.007189 0.484118 0.168664 0.137717 0.038231 0.012502 0.000418 0.000625 0.000208 0.009064 0.000104 0.000000 0.000000 0.015521 0.019687 0.009271 0.001563 0.013750 0.005417 0.000208 0.000000 0.005521 0.000000 0.000000 0.000000 0.003021 0.000000 0.000000 0.000000
R50	 0.000209 0.000630 0.001042 0.000522 0.436819 0.042119 0.008543 0.008752 0.447822 0.007292 0.004688 0.005313 0.031875 0.000312 0.002917 0.001250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
R51	 0.000210 0.000000 0.000000 0.000209 0.090976 0.055104 0.011979 0.002500 0.200123 0.123543 0.113229 0.088440 0.245022 0.015953 0.005313 0.006876 0.021250 0.015417 0.000625 0.003333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
R52	 0.000625 0.000000 0.000000 0.001042 0.000002 0.000028 0.000105 0.000105 0.000003 0.000110 0.000313 0.010210 0.032193 0.048856 0.001043 0.007396 0.490838 0.378973 0.000342 0.027293 0.000000 0.000208 0.000000 0.000313 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000104 0.000000
R53	 0.045839 0.014063 0.003542 0.010626 0.440892 0.142089 0.010626 0.011146 0.106053 0.065315 0.009271 0.018230 0.074488 0.001250 0.001042 0.002917 0.028963 0.002604 0.000104 0.001146 0.000834 0.000000 0.000000 0.000417 0.000209 0.000000 0.000000 0.000000 0.001250 0.001563 0.005208 0.000417
R54	 0.057397 0.036667 0.009584 0.007396 0.029608 0.149727 0.547726 0.100215 0.006359 0.004481 0.003335 0.019793 0.006459 0.001771 0.000417 0.000313 0.003125 0.001042 0.000313 0.000000 0.002396 0.002396 0.000313 0.002917 0.000833 0.000521 0.000417 0.000417 0.003125 0.000625 0.000104 0.000313
R55	 0.031777 0.079381 0.047919 0.031983 0.095024 0.104180 0.065321 0.148560 0.055945 0.041876 0.036875 0.054898 0.089900 0.014792 0.004792 0.006042 0.034167 0.019063 0.002500 0.004063 0.007814 0.006877 0.004375 0.001459 0.002188 0.000208 0.000000 0.000000 0.002813 0.003958 0.000938 0.000417
R56	 0.158342 0.019916 0.000104 0.000313 0.060111 0.039274 0.005208 0.000521 0.040628 0.030313 0.013750 0.001564 0.022296 0.041057 0.066979 0.040834 0.030004 0.052093 0.059911 0.056668 0.016252 0.005209 0.000104 0.000000 0.012293 0.002083 0.000000 0.000000 0.192085 0.031982 0.000209 0.000000
R57	 0.037094 0.061404 0.029487 0.041265 0.036366 0.084484 0.026250 0.034375 0.025000 0.028021 0.010833 0.028438 0.174896 0.095729 0.029271 0.028958 0.024584 0.078542 0.070625 0.023542 0.006354 0.009583 0.003125 0.004480 0.001042 0.001875 0.000104 0.000521 0.001771 0.001042 0.000417 0.000625
R58	 0.003030 0.003254 0.001780 0.002606 0.012709 0.020522 0.014688 0.012917 0.028542 0.017396 0.002396 0.000833 0.046771 0.046458 0.012708 0.003333 0.026146 0.056250 0.071042 0.522604 0.001565 0.012399 0.008542 0.062604 0.000527 0.001147 0.001354 0.000521 0.000950 0.002726 0.001361 0.000425
R59	 0.056362 0.400951 0.057191 0.025105 0.010123 0.002297 0.000729 0.002396 0.003030 0.030112 0.007608 0.005628 0.011464 0.019172 0.078549 0.108442 0.015628 0.001771 0.000104 0.000730 0.016146 0.001250 0.000208 0.001458 0.015521 0.010521 0.001667 0.000104 0.035625 0.045834 0.032606 0.001771
R60	 0.000312 0.000000 0.000104 0.004480 0.001042 0.010420 0.003647 0.010521 0.005105 0.011980 0.004167 0.013542 0.004167 0.033230 0.193959 0.062813 0.000313 0.005627 0.060212 0.568934 0.000000 0.000000 0.000000 0.005422 0.000000 0.000000 0.000000 0.000000 0.000104 0.000000 0.000000 0.000000
R61	 0.056358 0.162813 0.000104 0.015834 0.002197 0.000001 0.000000 0.000625 0.000314 0.000000 0.000000 0.006459 0.003234 0.000210 0.001042 0.002605 0.473971 0.070152 0.000424 0.011252 0.103025 0.005417 0.005000 0.001251 0.017918 0.000000 0.000104 0.000000 0.058960 0.000313 0.000313 0.000208
R62	 0.036670 0.040526 0.115539 0.137522 0.024279 0.073781 0.071675 0.059796 0.071979 0.166563 0.028646 0.050521 0.029167 0.040834 0.008021 0.003750 0.004688 0.006772 0.005104 0.003854 0.002084 0.003125 0.001875 0.001771 0.001250 0.000938 0.000104 0.000104 0.001771 0.003958 0.002500 0.000938
R63	 0.004481 0.002711 0.000938 0.003021 0.016048 0.040341 0.182920 0.211563 0.018654 0.018355 0.023649 0.043231 0.018547 0.012710 0.002917 0.009375 0.024901 0.138752 0.176981 0.036774 0.001773 0.000417 0.000417 0.008646 0.000417 0.000000 0.000104 0.000104 0.000938 0.000104 0.000104 0.000208
R64	 0.000542 0.000116 0.000210 0.007814 0.000238 0.000107 0.000938 0.003126 0.052087 0.001146 0.001875 0.017814 0.091358 0.253438 0.030938 0.010834 0.004695 0.420939 0.057188 0.043647 0.000007 0.000209 0.000000 0.000521 0.000001 0.000105 0.000000 0.000000 0.000001 0.000106 0.000105 0.000000
R65	 0.003542 0.000521 0.000000 0.008125 0.442611 0.057087 0.001354 0.008438 0.168036 0.081459 0.000833 0.021563 0.042531 0.000105 0.000000 0.000105 0.110120 0.039296 0.000001 0.001876 0.002813 0.006354 0.001250 0.001876 0.000000 0.000000 0.000104 0.000000 0.000000 0.000000 0.000104 0.000000
R66	 0.008021 0.042227 0.030126 0.027194 0.055115 0.107203 0.109383 0.084585 0.012813 0.007605 0.000938 0.002083 0.015833 0.009896 0.002813 0.003125 0.001771 0.053854 0.232083 0.190938 0.000104 0.000312 0.000000 0.000000 0.001563 0.000000 0.000000 0.000000 0.000521 0.000000 0.000000 0.000000
R67	 0.031459 0.007605 0.000104 0.001354 0.090735 0.126257 0.000938 0.003125 0.078241 0.491182 0.051151 0.036046 0.030644 0.044697 0.001771 0.002917 0.000211 0.000105 0.000104 0.000938 0.000000 0.000313 0.000000 0.000208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
R68	 0.002917 0.009064 0.000000 0.003855 0.039290 0.002719 0.000521 0.004584 0.069806 0.003336 0.001146 0.020939 0.181359 0.001782 0.000632 0.004901 0.249584 0.392817 0.000536 0.006879 0.000625 0.000208 0.000208 0.002083 0.000000 0.000000 0.000104 0.000000 0.000000 0.000104 0.000104 0.000000
R69	 0.032503 0.105840 0.033233 0.017397 0.164408 0.101993 0.014482 0.009064 0.026370 0.002294 0.000313 0.009586 0.024799 0.000938 0.000521 0.002500 0.155212 0.148647 0.066771 0.013438 0.010730 0.040522 0.004271 0.007813 0.002292 0.000313 0.000000 0.000000 0.003021 0.000729 0.000000 0.000104
R70	 0.166980 0.000004 0.002826 0.013810 0.060732 0.001149 0.000529 0.006885 0.000833 0.000521 0.000208 0.006042 0.001979 0.000625 0.000000 0.001354 0.065312 0.042396 0.000938 0.002500 0.526875 0.002604 0.001146 0.002813 0.035208 0.000104 0.000000 0.000000 0.053854 0.000729 0.000417 0.000729
R71	 0.009083 0.015423 0.015002 0.019169 0.185109 0.135315 0.090417 0.087084 0.074484 0.152834 0.066364 0.056362 0.038648 0.016043 0.005313 0.001459 0.014274 0.008126 0.002292 0.000833 0.001878 0.003125 0.000000 0.000000 0.000625 0.000104 0.000000 0.000000 0.000426 0.000209 0.000000 0.000104
R72	 0.002191 0.040418 0.293229 0.090523 0.008598 0.009915 0.007399 0.014376 0.002715 0.000522 0.000625 0.007918 0.007610 0.003021 0.000937 0.004479 0.015314 0.447084 0.025104 0.016042 0.000000 0.000104 0.000000 0.001979 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
R73	 0.004485 0.024896 0.174063 0.071459 0.000056 0.000001 0.000001 0.005627 0.000109 0.000104 0.000000 0.007500 0.000017 0.000000 0.000000 0.000312 0.000013 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002293 0.035104 0.104167 0.569896
R74	 0.018448 0.042612 0.017813 0.009897 0.050759 0.441980 0.073750 0.016876 0.014278 0.000625 0.000521 0.015105 0.080229 0.000107 0.000209 0.001667 0.140639 0.066150 0.000313 0.003021 0.001563 0.000104 0.000312 0.002396 0.000001 0.000000 0.000000 0.000104 0.000521 0.000000 0.000000 0.000104
R75	 0.048750 0.419063 0.384481 0.058543 0.037397 0.036875 0.001042 0.003542 0.000314 0.000106 0.000104 0.005522 0.000419 0.000108 0.000001 0.000938 0.000007 0.000052 0.000227 0.001880 0.000001 0.000000 0.000000 0.000625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000105
R76	 0.002087 0.002501 0.003129 0.005838 0.008444 0.042938 0.056078 0.042933 0.087815 0.388960 0.168438 0.139064 0.018334 0.023646 0.002292 0.000833 0.002084 0.002292 0.000000 0.000000 0.000938 0.001146 0.000104 0.000000 0.000104 0.000000 0.000000 0.000000 0.000105 0.000000 0.000000 0.000000
R77	 0.015011 0.011162 0.056583 0.203132 0.063754 0.135522 0.179896 0.140834 0.052084 0.005521 0.016042 0.008334 0.025209 0.003542 0.001563 0.001146 0.000111 0.000014 0.000210 0.000000 0.000002 0.000110 0.000001 0.000105 0.000001 0.000105 0.000000 0.000000 0.004898 0.015522 0.026980 0.032709
R78	 0.260032 0.200029 0.019700 0.002396 0.241466 0.136875 0.002813 0.000000 0.015835 0.000312 0.000000 0.000000 0.009907 0.000000 0.000000 0.000000 0.036256 0.001564 0.000000 0.000000 0.023021 0.000312 0.000000 0.000000 0.012500 0.000312 0.000000 0.000000 0.025417 0.010835 0.000521 0.000000
R79	 0.076356 0.141258 0.058146 0.054612 0.070941 0.186675 0.118130 0.075526 0.020731 0.073445 0.043335 0.053232 0.003335 0.003647 0.001563 0.001250 0.003646 0.000938 0.000208 0.000000 0.000208 0.000521 0.000104 0.000208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000104 0.003022 0.008961
R80	 0.020535 0.004488 0.000209 0.000209 0.050014 0.066163 0.010844 0.003024 0.108649 0.151355 0.025313 0.005938 0.102925 0.010104 0.000937 0.000000 0.170530 0.026042 0.001875 0.000104 0.117300 0.114896 0.003854 0.000625 0.002189 0.000313 0.000000 0.000000 0.001669 0.000001 0.000001 0.000000
R81	 0.013960 0.007293 0.014168 0.045105 0.008127 0.011563 0.010418 0.011563 0.004689 0.002396 0.000104 0.003751 0.018859 0.016459 0.010625 0.002917 0.089081 0.343372 0.111154 0.182402 0.013960 0.004688 0.007396 0.018438 0.007084 0.001979 0.002708 0.003229 0.006774 0.003129 0.009901 0.012813
R82	 0.188970 0.015651 0.156706 0.447504 0.007292 0.014479 0.005938 0.010833 0.000729 0.000000 0.000937 0.006042 0.000418 0.001458 0.002500 0.001250 0.000002 0.000009 0.000733 0.004375 0.000002 0.003646 0.004479 0.007604 0.000001 0.000833 0.011458 0.009688 0.000108 0.028960 0.031667 0.035833
R83	 0.004688 0.009271 0.012917 0.030833 0.031479 0.327722 0.214172 0.151981 0.009597 0.006672 0.005313 0.013231 0.006681 0.004075 0.000833 0.003751 0.004899 0.023238 0.112396 0.014375 0.000729 0.000417 0.000000 0.007813 0.001042 0.000104 0.000000 0.000104 0.001250 0.000208 0.000312 0.000000
R84	 0.073027 0.008542 0.000104 0.000000 0.046048 0.005313 0.000000 0.000000 0.045002 0.000417 0.000000 0.000000 0.373341 0.000833 0.000000 0.000000 0.441841 0.001148 0.000000 0.000000 0.002611 0.000002 0.000000 0.000000 0.000729 0.000000 0.000000 0.000000 0.001146 0.000000 0.000000 0.000000
